frame_time,frame,dist_x,frame_time,H,W,C_x,C_y,dist_y,gps_dist,unit,vehicle
2020-03-06 18:36:27,71760,24.233513513513515,18:36:27,74,80,428.0,389.0,19.348750000000003,24.580048413954948,10,truck
2020-03-06 18:36:28,71790,25.618285714285715,18:36:28,71,76,422.0,387.5,20.16630281690141,26.038694692434927,10,truck
2020-03-06 18:36:29,71820,27.17090909090909,18:36:29,66,72,424.0,387.0,21.69405303030303,27.27723661336572,10,truck
2020-03-06 18:36:30,71850,28.02,18:36:30,63,68,424.0,385.5,22.727103174603176,27.55849892740356,10,truck
2020-03-06 18:36:31,71880,29.888,18:36:31,63,66,423.0,385.5,22.727103174603176,27.55849892740356,10,truck
2020-03-06 18:36:32,71910,27.17090909090909,18:36:32,63,68,422.0,393.5,22.727103174603176,27.052866889032448,10,truck
2020-03-06 18:36:33,71940,27.17090909090909,18:36:33,63,70,419.0,383.5,22.727103174603176,27.052866889032448,10,truck
2020-03-06 18:36:34,71970,26.371764705882352,18:36:34,63,70,419.0,391.5,22.727103174603176,27.052866889032448,10,truck
2020-03-06 18:36:35,72000,27.17090909090909,18:36:35,66,70,421.0,387.0,21.69405303030303,27.052866889032448,10,truck
2020-03-06 18:36:36,72030,27.17090909090909,18:36:36,68,72,422.0,394.0,21.055992647058826,27.052866889032448,10,truck
2020-03-06 18:36:37,72060,27.17090909090909,18:36:37,68,72,430.0,388.0,21.055992647058826,26.51316977389633,10,truck
2020-03-06 18:36:38,72090,25.618285714285715,18:36:38,71,76,448.0,387.5,20.16630281690141,24.403894974044743,10,truck
2020-03-06 18:36:39,72120,22.416,18:36:39,79,86,481.0,391.5,18.124145569620254,21.16852604557088,10,truck
2020-03-06 18:36:40,72150,19.28258064516129,18:36:40,84,100,518.0,402.0,17.045327380952383,18.741696443930746,10,truck
2020-03-06 18:36:41,72180,15.869734513274336,18:36:41,105,130,559.0,406.5,13.636261904761906,15.885963424003242,10,truck
2020-03-06 18:36:42,72210,13.689160305343512,18:36:42,137,168,612.0,398.5,10.451149635036497,12.764532264506876,10,truck
2020-03-06 18:36:43,72240,10.306206896551725,18:36:43,174,250,677.0,417.0,8.228778735632185,9.639628360561456,10,truck
2020-03-06 18:36:44,72270,7.0601574803149605,18:36:44,270,360,778.0,436.0,5.302990740740741,3.7466809225219335,10,truck
2020-03-06 18:36:45,72300,0.0,18:36:45,360,282,817.0,431.0,3.977243055555556,2.42359718862112,10,truck
2020-03-06 18:35:04,69270,12.282739726027398,18:35:04,142,162,401.0,399.0,10.083151408450705,13.299578893551876,10,truck
2020-03-06 18:35:05,69300,13.483308270676693,18:35:05,135,148,408.0,395.5,10.605981481481482,14.34916478255573,10,truck
2020-03-06 18:35:06,69330,15.869734513274336,18:35:06,113,124,416.0,394.5,12.670862831858408,16.32283136332318,10,truck
2020-03-06 18:35:07,69360,18.876631578947368,18:35:07,92,108,422.0,392.0,15.563125000000001,18.463394219987546,10,truck
2020-03-06 18:35:08,69390,20.85209302325581,18:35:08,79,92,426.0,388.5,18.124145569620254,21.024303050881457,10,truck
2020-03-06 18:35:09,69420,25.618285714285715,18:35:09,68,78,427.0,386.0,21.055992647058826,23.97571021493913,10,truck
2020-03-06 18:35:10,69450,28.02,18:35:10,63,68,426.0,391.5,22.727103174603176,30.046646251125978,10,truck
2020-03-06 18:35:11,69480,33.208888888888886,18:35:11,55,60,434.0,387.5,26.03286363636364,32.59860644221526,10,truck
2020-03-06 18:35:12,69510,34.48615384615385,18:35:12,47,56,444.0,401.5,30.46398936170213,34.61087110737277,10,truck
2020-03-06 18:35:13,69540,38.98434782608695,18:35:13,47,52,446.0,383.5,30.46398936170213,36.23162421925375,10,truck
2020-03-06 18:35:14,69570,39.85066666666667,18:35:14,45,48,442.0,389.5,31.817944444444446,36.90968259920972,10,truck
2020-03-06 18:35:15,69600,41.70418604651163,18:35:15,45,50,435.0,389.5,31.817944444444446,36.90968259920972,10,truck
2020-03-06 18:35:16,69630,38.98434782608695,18:35:16,45,50,429.0,382.5,31.817944444444446,36.90968259920972,10,truck
2020-03-06 18:35:17,69660,38.98434782608695,18:35:17,45,50,429.0,389.5,31.817944444444446,36.50137331382591,10,truck
2020-03-06 18:35:18,69690,37.36,18:35:18,47,52,436.0,388.5,30.46398936170213,35.438156528267314,10,truck
2020-03-06 18:35:19,69720,33.208888888888886,18:35:19,52,58,447.0,386.0,27.53475961538462,33.74094075854848,10,truck
2020-03-06 18:35:20,69750,30.91862068965517,18:35:20,55,62,467.0,392.5,26.03286363636364,29.687296037684927,10,truck
2020-03-06 18:35:21,69780,28.02,18:35:21,63,72,494.0,391.5,22.727103174603176,27.59952789953698,10,truck
2020-03-06 18:35:22,69810,24.906666666666663,18:35:22,68,82,527.0,399.0,21.055992647058826,25.385052608576824,10,truck
2020-03-06 18:35:23,69840,21.869268292682925,18:35:23,82,100,560.0,401.0,17.46106707317073,22.801060622206204,10,truck
2020-03-06 18:35:24,69870,18.113939393939397,18:35:24,95,124,592.0,407.5,15.071657894736843,16.8287413652002,10,truck
2020-03-06 18:35:25,69900,15.327179487179489,18:35:25,119,156,624.0,405.5,12.031995798319329,13.664102215700638,10,truck
2020-03-06 18:35:26,69930,11.9552,18:35:26,150,220,680.0,421.0,9.545383333333334,10.568939262142322,10,truck
2020-03-06 18:35:04,69270,12.282739726027398,18:35:04,142,162,401.0,399.0,10.083151408450705,13.299578893551876,10,truck
2020-03-06 18:35:05,69300,13.483308270676693,18:35:05,135,148,408.0,395.5,10.605981481481482,14.34916478255573,10,truck
2020-03-06 18:35:06,69330,15.869734513274336,18:35:06,113,124,416.0,394.5,12.670862831858408,16.32283136332318,10,truck
2020-03-06 18:35:07,69360,18.876631578947368,18:35:07,92,108,422.0,392.0,15.563125000000001,18.463394219987546,10,truck
2020-03-06 18:35:08,69390,20.85209302325581,18:35:08,79,92,426.0,388.5,18.124145569620254,21.024303050881457,10,truck
2020-03-06 18:35:09,69420,25.618285714285715,18:35:09,68,78,427.0,386.0,21.055992647058826,23.97571021493913,10,truck
2020-03-06 18:35:10,69450,28.02,18:35:10,63,68,426.0,391.5,22.727103174603176,30.046646251125978,10,truck
2020-03-06 18:35:11,69480,33.208888888888886,18:35:11,55,60,434.0,387.5,26.03286363636364,32.59860644221526,10,truck
2020-03-06 18:35:12,69510,34.48615384615385,18:35:12,47,56,444.0,401.5,30.46398936170213,34.61087110737277,10,truck
2020-03-06 18:35:13,69540,38.98434782608695,18:35:13,47,52,446.0,383.5,30.46398936170213,36.23162421925375,10,truck
2020-03-06 18:35:14,69570,39.85066666666667,18:35:14,45,48,442.0,389.5,31.817944444444446,36.90968259920972,10,truck
2020-03-06 18:35:15,69600,41.70418604651163,18:35:15,45,50,435.0,389.5,31.817944444444446,36.90968259920972,10,truck
2020-03-06 18:35:16,69630,38.98434782608695,18:35:16,45,50,429.0,382.5,31.817944444444446,36.90968259920972,10,truck
2020-03-06 18:35:17,69660,38.98434782608695,18:35:17,45,50,429.0,389.5,31.817944444444446,36.50137331382591,10,truck
2020-03-06 18:35:18,69690,37.36,18:35:18,47,52,436.0,388.5,30.46398936170213,35.438156528267314,10,truck
2020-03-06 18:35:19,69720,33.208888888888886,18:35:19,52,58,447.0,386.0,27.53475961538462,33.74094075854848,10,truck
2020-03-06 18:35:20,69750,30.91862068965517,18:35:20,55,62,467.0,392.5,26.03286363636364,29.687296037684927,10,truck
2020-03-06 18:35:21,69780,28.02,18:35:21,63,72,494.0,391.5,22.727103174603176,27.59952789953698,10,truck
2020-03-06 18:35:22,69810,24.906666666666663,18:35:22,68,82,527.0,399.0,21.055992647058826,25.385052608576824,10,truck
2020-03-06 18:35:23,69840,21.869268292682925,18:35:23,82,100,560.0,401.0,17.46106707317073,22.801060622206204,10,truck
2020-03-06 18:35:24,69870,18.113939393939397,18:35:24,95,124,592.0,407.5,15.071657894736843,16.8287413652002,10,truck
2020-03-06 18:35:25,69900,15.327179487179489,18:35:25,119,156,624.0,405.5,12.031995798319329,13.664102215700638,10,truck
2020-03-06 18:35:26,69930,11.9552,18:35:26,150,220,680.0,421.0,9.545383333333334,10.568939262142322,10,truck
2020-03-06 18:33:37,66660,10.674285714285714,18:33:37,166,180,388.0,403.0,8.62534638554217,9.914522996177626,10,truck
2020-03-06 18:33:38,66690,12.994782608695653,18:33:38,135,144,406.0,392.5,10.605981481481482,14.12045892204779,10,truck
2020-03-06 18:33:39,66720,15.327179487179489,18:33:39,108,120,420.0,387.0,13.257476851851854,16.436238515372793,10,truck
2020-03-06 18:33:40,66750,19.706373626373622,18:33:40,92,102,429.0,390.0,15.563125000000001,19.0671344104779,10,truck
2020-03-06 18:33:41,66780,23.59578947368421,18:33:41,79,84,430.0,388.5,18.124145569620254,21.84669279612972,10,truck
2020-03-06 18:33:42,66810,25.618285714285715,18:33:42,71,74,431.0,389.5,20.16630281690141,24.53148510208704,10,truck
2020-03-06 18:33:43,66840,28.02,18:33:43,66,64,434.0,385.0,21.69405303030303,27.183305983625964,10,truck
2020-03-06 18:33:44,66870,28.923870967741934,18:33:44,55,60,436.0,387.5,26.03286363636364,29.64252319339465,10,truck
2020-03-06 18:33:45,66900,32.02285714285714,18:33:45,55,56,434.0,387.5,26.03286363636364,33.78974738393771,10,truck
2020-03-06 18:33:46,66930,35.8656,18:33:46,50,52,436.0,385.0,28.63615,35.51058485689013,10,truck
2020-03-06 18:33:47,66960,35.8656,18:33:47,47,50,439.0,388.5,30.46398936170213,36.46511882133274,10,truck
2020-03-06 18:33:48,66990,39.85066666666667,18:33:48,45,50,433.0,387.5,31.817944444444446,36.8203965762081,10,truck
2020-03-06 18:33:49,67020,39.85066666666667,18:33:49,45,48,432.0,387.5,31.817944444444446,36.84180467109075,10,truck
2020-03-06 18:33:50,67050,38.98434782608695,18:33:50,45,48,434.0,392.5,31.817944444444446,36.84180467109075,10,truck
2020-03-06 18:33:51,67080,38.98434782608695,18:33:51,45,50,433.0,389.5,31.817944444444446,36.84180467109075,10,truck
2020-03-06 18:33:52,67110,38.98434782608695,18:33:52,45,48,436.0,387.5,31.817944444444446,36.84180467109075,10,truck
2020-03-06 18:33:53,67140,37.36,18:33:53,47,50,437.0,388.5,30.46398936170213,36.84180467109075,10,truck
2020-03-06 18:33:54,67170,37.36,18:33:54,47,50,437.0,383.5,30.46398936170213,36.48652563050812,10,truck
2020-03-06 18:33:55,67200,35.8656,18:33:55,47,50,439.0,388.5,30.46398936170213,35.94731670808833,10,truck
2020-03-06 18:33:56,67230,35.8656,18:33:56,45,50,441.0,384.5,31.817944444444446,35.94731670808833,10,truck
2020-03-06 18:33:57,67260,37.36,18:33:57,47,50,439.0,388.5,30.46398936170213,35.94731670808833,10,truck
2020-03-06 18:33:58,67290,35.8656,18:33:58,50,50,437.0,387.0,28.63615,35.3795006273801,10,truck
2020-03-06 18:33:59,67320,34.48615384615385,18:33:59,47,54,447.0,385.5,30.46398936170213,33.512966384019755,10,truck
2020-03-06 18:34:00,67350,32.02285714285714,18:34:00,52,54,461.0,386.0,27.53475961538462,32.55738887703277,10,truck
2020-03-06 18:34:01,67380,32.02285714285714,18:34:01,52,62,485.0,391.0,27.53475961538462,31.39619746445118,10,truck
2020-03-06 18:34:02,67410,30.91862068965517,18:34:02,58,68,512.0,394.0,24.686336206896552,29.889171400157025,10,truck
2020-03-06 18:34:03,67440,27.17090909090909,18:34:03,63,72,528.0,398.5,22.727103174603176,28.03633748526168,10,truck
2020-03-06 18:34:04,67470,24.906666666666663,18:34:04,71,82,545.0,395.5,20.16630281690141,25.7015295739292,10,truck
2020-03-06 18:34:05,67500,21.869268292682925,18:34:05,79,96,564.0,399.5,18.124145569620254,20.26774995238061,10,truck
2020-03-06 18:34:06,67530,18.113939393939397,18:34:06,97,116,586.0,400.5,14.76090206185567,17.53805228268143,10,truck
2020-03-06 18:34:07,67560,15.869734513274336,18:34:07,111,148,616.0,399.5,12.899166666666668,15.056597328585156,10,truck
2020-03-06 18:34:08,67590,12.994782608695653,18:34:08,137,190,659.0,417.5,10.451149635036497,12.790745961580892,10,truck
2020-03-06 18:34:09,67620,10.934634146341462,18:34:09,166,254,717.0,421.0,8.62534638554217,10.193562265845454,10,truck
2020-03-06 18:34:10,67650,8.747707317073171,18:34:10,203,304,806.0,431.5,7.053238916256158,10.501596397441316,10,truck
2020-03-06 18:30:48,61590,10.18909090909091,18:30:48,185,204,382.0,407.5,7.7395000000000005,11.27318477528817,10,truck
2020-03-06 18:30:49,61620,12.116756756756756,18:30:49,148,158,407.0,399.0,9.674375000000001,13.253509282762662,10,truck
2020-03-06 18:30:50,61650,14.579512195121952,18:30:50,124,132,418.0,395.0,11.546834677419357,15.35702272689552,10,truck
2020-03-06 18:30:51,61680,16.759626168224298,18:30:51,105,112,420.0,390.5,13.636261904761906,17.245292014944084,10,truck
2020-03-06 18:30:52,61710,19.28258064516129,18:30:52,92,100,428.0,390.0,15.563125000000001,19.06588009591314,10,truck
2020-03-06 18:30:53,61740,21.869268292682925,18:30:53,82,90,425.0,387.0,17.46106707317073,20.585357956129936,10,truck
2020-03-06 18:30:54,61770,22.416,18:30:54,76,88,422.0,390.0,18.839572368421056,21.73579987694,10,truck
2020-03-06 18:30:55,61800,23.59578947368421,18:30:55,74,80,418.0,389.0,19.348750000000003,23.194133980878565,10,truck
2020-03-06 18:30:56,61830,24.233513513513515,18:30:56,71,76,418.0,387.5,20.16630281690141,24.628465993928295,10,truck
2020-03-06 18:30:57,61860,24.906666666666663,18:30:57,68,76,418.0,388.0,21.055992647058826,24.812389834145183,10,truck
2020-03-06 18:30:58,61890,23.59578947368421,18:30:58,74,80,414.0,386.0,19.348750000000003,23.89431286146352,10,truck
2020-03-06 18:30:59,61920,22.99076923076923,18:30:59,79,88,410.0,391.5,18.124145569620254,22.443032222023696,10,truck
2020-03-06 18:31:00,61950,19.706373626373622,18:31:00,90,100,400.0,394.0,15.908972222222223,19.801387204813484,10,truck
2020-03-06 18:31:01,61980,19.28258064516129,18:31:01,92,104,402.0,395.0,15.563125000000001,18.12554779178101,10,truck
2020-03-06 18:31:02,62010,16.759626168224298,18:31:02,100,114,399.0,391.0,14.318075,17.31280804943064,10,truck
2020-03-06 18:31:03,62040,16.45211009174312,18:31:03,108,120,396.0,398.0,13.257476851851854,16.898090977019145,10,truck
2020-03-06 18:31:04,62070,16.759626168224298,18:31:04,111,120,392.0,396.5,12.899166666666668,16.77058764862234,10,truck
2020-03-06 18:31:05,62100,16.759626168224298,18:31:05,108,122,393.0,400.0,13.257476851851854,16.816378822838605,10,truck
2020-03-06 18:31:06,62130,17.078857142857142,18:31:06,108,122,393.0,398.0,13.257476851851854,16.97134389800531,10,truck
2020-03-06 18:31:07,62160,16.45211009174312,18:31:07,111,120,392.0,393.5,12.899166666666668,16.514591752364513,10,truck
2020-03-06 18:31:08,62190,16.155675675675674,18:31:08,113,118,395.0,392.5,12.670862831858408,16.514591752364513,10,truck
2020-03-06 18:31:09,62220,15.869734513274336,18:31:09,116,124,414.0,396.0,12.343168103448276,15.530367098614114,10,truck
2020-03-06 18:31:10,62250,14.12031496062992,18:31:10,124,132,460.0,403.0,11.546834677419357,14.0578585008882,10,truck
2020-03-06 18:31:11,62280,11.644675324675324,18:31:11,150,174,523.0,405.0,9.545383333333334,12.292428817886824,10,truck
2020-03-06 18:31:12,62310,10.426046511627908,18:31:12,172,236,606.0,419.0,8.324462209302327,12.292428817886824,10,truck
2020-03-06 18:31:13,62340,8.18849315068493,18:31:13,224,340,716.0,429.0,6.391997767857143,12.292428817886824,10,truck
2020-03-06 18:29:00,58350,38.98434782608695,18:29:00,45,48,442.0,387.5,31.817944444444446,34.16431125046493,10,truck
2020-03-06 18:29:01,58380,39.85066666666667,18:29:01,45,48,442.0,389.5,31.817944444444446,36.03277866485593,10,truck
2020-03-06 18:29:02,58410,39.85066666666667,18:29:02,45,50,439.0,387.5,31.817944444444446,36.75123835049663,10,truck
2020-03-06 18:29:03,58440,38.98434782608695,18:29:03,45,52,436.0,392.5,31.817944444444446,36.75123835049663,10,truck
2020-03-06 18:29:04,58470,34.48615384615385,18:29:04,47,54,435.0,377.5,30.46398936170213,36.25781736558393,10,truck
2020-03-06 18:29:05,58500,35.8656,18:29:05,52,56,432.0,386.0,27.53475961538462,36.25781736558393,10,truck
2020-03-06 18:29:06,58530,35.8656,18:29:06,50,58,429.0,387.0,28.63615,36.25781736558393,10,truck
2020-03-06 18:29:07,58560,34.48615384615385,18:29:07,50,56,434.0,392.0,28.63615,35.03968808675501,10,truck
2020-03-06 18:29:08,58590,34.48615384615385,18:29:08,50,56,436.0,390.0,28.63615,35.03968808675501,10,truck
2020-03-06 18:29:09,58620,35.8656,18:29:09,55,58,435.0,389.5,26.03286363636364,35.03968808675501,10,truck
2020-03-06 18:29:10,58650,34.48615384615385,18:29:10,50,58,433.0,395.0,28.63615,35.03968808675501,10,truck
2020-03-06 18:29:11,58680,34.48615384615385,18:29:11,52,58,431.0,388.0,27.53475961538462,35.03968808675501,10,truck
2020-03-06 18:29:12,58710,35.8656,18:29:12,50,54,435.0,387.0,28.63615,35.03968808675501,10,truck
2020-03-06 18:29:13,58740,35.8656,18:29:13,50,54,437.0,390.0,28.63615,35.03968808675501,10,truck
2020-03-06 18:29:14,58770,35.8656,18:29:14,47,52,436.0,388.5,30.46398936170213,35.03968808675501,10,truck
2020-03-06 18:29:15,58800,35.8656,18:29:15,52,56,430.0,386.0,27.53475961538462,35.03968808675501,10,truck
2020-03-06 18:29:16,58830,37.36,18:29:16,52,54,429.0,386.0,27.53475961538462,35.03968808675501,10,truck
2020-03-06 18:29:17,58860,35.8656,18:29:17,52,54,429.0,386.0,27.53475961538462,33.92200737119465,10,truck
2020-03-06 18:29:18,58890,35.8656,18:29:18,50,56,434.0,398.0,28.63615,33.2169511143254,10,truck
2020-03-06 18:29:19,58920,35.8656,18:29:19,52,56,432.0,386.0,27.53475961538462,32.779651417462674,10,truck
2020-03-06 18:29:20,58950,33.208888888888886,18:29:20,50,56,438.0,387.0,28.63615,31.56419241953465,10,truck
2020-03-06 18:29:21,58980,29.888,18:29:21,58,64,458.0,391.0,24.686336206896552,29.769489028171574,10,truck
2020-03-06 18:29:22,59010,27.17090909090909,18:29:22,63,76,488.0,396.5,22.727103174603176,27.41865489910115,10,truck
2020-03-06 18:29:23,59040,24.233513513513515,18:29:23,71,90,523.0,395.5,20.16630281690141,24.64300432067613,10,truck
2020-03-06 18:29:24,59070,19.92533333333333,18:29:24,90,110,559.0,405.0,15.908972222222223,21.57314793281844,10,truck
2020-03-06 18:29:25,59100,16.45211009174312,18:29:25,103,138,599.0,405.5,13.901043689320389,18.36051296769636,10,truck
