frame_time,frame,dist_x,frame_time,H,W,C_x,C_y,dist_y,gps_dist,unit,vehicle
2020-03-06 20:12:40,244950,45.98153846153846,20:12:40,37,50,439.0,393.5,33.23500000000001,32.7094849133854,10,car
2020-03-06 20:12:41,244980,54.34181818181818,20:12:41,31,48,440.0,393.5,39.667580645161294,41.94367182819635,10,car
2020-03-06 20:12:42,245010,66.41777777777777,20:12:42,31,40,430.0,388.5,39.667580645161294,45.80139104080691,10,car
2020-03-06 20:12:43,245040,66.41777777777777,20:12:43,23,32,434.0,392.5,53.46500000000001,51.66055960204073,10,car
2020-03-06 20:12:44,245070,71.7312,20:12:44,23,30,437.0,392.5,53.46500000000001,53.55014138443379,10,car
2020-03-06 20:12:45,245100,71.7312,20:12:45,21,26,435.0,388.5,58.55690476190477,55.00527434460423,10,car
2020-03-06 20:12:46,245130,77.9686956521739,20:12:46,18,22,435.0,387.0,68.3163888888889,55.84540116258983,10,car
2020-03-06 20:12:47,245160,94.38315789473684,20:12:47,21,24,436.0,391.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:48,245190,85.39428571428572,20:12:48,21,26,439.0,391.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:49,245220,77.9686956521739,20:12:49,21,28,442.0,388.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:50,245250,77.9686956521739,20:12:50,21,26,443.0,401.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:51,245280,85.39428571428572,20:12:51,21,28,442.0,393.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:52,245310,71.7312,20:12:52,23,34,441.0,389.5,53.46500000000001,54.867618739144135,10,car
2020-03-06 20:12:53,245340,66.41777777777777,20:12:53,23,36,442.0,392.5,53.46500000000001,52.22634279370001,10,car
2020-03-06 20:12:54,245370,66.41777777777777,20:12:54,26,36,442.0,391.0,47.29596153846155,46.91054442911761,10,car
2020-03-06 20:12:55,245400,57.84774193548387,20:12:55,29,40,440.0,397.5,42.40327586206897,44.62676398302549,10,car
2020-03-06 20:12:56,245430,61.83724137931034,20:12:56,26,38,441.0,394.0,47.29596153846155,44.62676398302549,10,car
2020-03-06 20:12:57,245460,61.83724137931034,20:12:57,29,40,438.0,395.5,42.40327586206897,42.55511104577947,10,car
2020-03-06 20:12:58,245490,57.84774193548387,20:12:58,31,42,437.0,390.5,39.667580645161294,38.53213023277198,10,car
2020-03-06 20:12:59,245520,54.34181818181818,20:12:59,31,42,455.0,393.5,39.667580645161294,37.13960759313781,10,car
2020-03-06 20:13:00,245550,48.46702702702703,20:13:00,37,48,482.0,399.5,33.23500000000001,34.31681516026365,10,car
2020-03-06 20:13:01,245580,39.85066666666667,20:13:01,39,60,516.0,402.5,31.530641025641028,30.271819764539224,10,car
2020-03-06 20:13:02,245610,33.208888888888886,20:13:02,50,78,551.0,411.0,24.593900000000005,25.46655776351782,10,car
2020-03-06 20:13:03,245640,24.233513513513515,20:13:03,71,110,593.0,413.5,17.319647887323946,15.231431677247858,10,car
2020-03-06 20:13:04,245670,15.593739130434782,20:13:04,113,192,672.0,429.5,10.882256637168142,10.018033596494822,10,car
2020-03-06 20:13:05,245700,7.796869565217391,20:13:05,230,304,806.0,488.0,5.346500000000001,5.410850061721391,10,car
2020-03-06 20:12:30,244650,15.327179487179489,20:12:30,121,166,385.0,420.5,10.162768595041324,15.382472170738891,10,car
2020-03-06 20:12:31,244680,15.327179487179489,20:12:31,121,166,385.0,420.5,10.162768595041324,15.382472170738891,10,car
2020-03-06 20:12:32,244710,15.069579831932773,20:12:32,121,166,385.0,420.5,10.162768595041324,15.382472170738891,10,car
2020-03-06 20:12:33,244740,15.327179487179489,20:12:33,121,166,385.0,420.5,10.162768595041324,15.382472170738891,10,car
2020-03-06 20:12:34,244770,15.069579831932773,20:12:34,121,166,385.0,420.5,10.162768595041324,15.382472170738891,10,car
2020-03-06 20:12:35,244800,15.327179487179489,20:12:35,119,166,387.0,421.5,10.33357142857143,15.382472170738891,10,car
2020-03-06 20:12:36,244830,16.155675675675674,20:12:36,111,154,391.0,415.5,11.078333333333335,15.382472170738891,10,car
2020-03-06 20:12:37,244860,20.85209302325581,20:12:37,84,118,407.0,409.0,14.639226190476192,15.382472170738891,10,car
2020-03-06 20:12:38,244890,28.923870967741934,20:12:38,63,86,423.0,401.5,19.518968253968257,20.52910305833061,10,car
2020-03-06 20:12:39,244920,37.36,20:12:39,45,62,435.0,395.5,27.326555555555558,26.64565132039784,10,car
2020-03-06 20:12:40,244950,45.98153846153846,20:12:40,37,50,439.0,393.5,33.23500000000001,32.7094849133854,10,car
2020-03-06 20:12:41,244980,54.34181818181818,20:12:41,31,48,440.0,393.5,39.667580645161294,41.94367182819635,10,car
2020-03-06 20:12:42,245010,66.41777777777777,20:12:42,31,40,430.0,388.5,39.667580645161294,45.80139104080691,10,car
2020-03-06 20:12:43,245040,66.41777777777777,20:12:43,23,32,434.0,392.5,53.46500000000001,51.66055960204073,10,car
2020-03-06 20:12:44,245070,71.7312,20:12:44,23,30,437.0,392.5,53.46500000000001,53.55014138443379,10,car
2020-03-06 20:12:45,245100,71.7312,20:12:45,21,26,435.0,388.5,58.55690476190477,55.00527434460423,10,car
2020-03-06 20:12:46,245130,77.9686956521739,20:12:46,18,22,435.0,387.0,68.3163888888889,55.84540116258983,10,car
2020-03-06 20:12:47,245160,94.38315789473684,20:12:47,21,24,436.0,391.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:48,245190,85.39428571428572,20:12:48,21,26,439.0,391.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:49,245220,77.9686956521739,20:12:49,21,28,442.0,388.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:50,245250,77.9686956521739,20:12:50,21,26,443.0,401.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:51,245280,85.39428571428572,20:12:51,21,28,442.0,393.5,58.55690476190477,55.84540116258983,10,car
2020-03-06 20:12:52,245310,71.7312,20:12:52,23,34,441.0,389.5,53.46500000000001,54.867618739144135,10,car
2020-03-06 20:12:53,245340,66.41777777777777,20:12:53,23,36,442.0,392.5,53.46500000000001,52.22634279370001,10,car
2020-03-06 20:12:54,245370,66.41777777777777,20:12:54,26,36,442.0,391.0,47.29596153846155,46.91054442911761,10,car
2020-03-06 20:12:55,245400,57.84774193548387,20:12:55,29,40,440.0,397.5,42.40327586206897,44.62676398302549,10,car
2020-03-06 20:12:56,245430,61.83724137931034,20:12:56,26,38,441.0,394.0,47.29596153846155,44.62676398302549,10,car
2020-03-06 20:12:57,245460,61.83724137931034,20:12:57,29,40,438.0,395.5,42.40327586206897,42.55511104577947,10,car
2020-03-06 20:12:58,245490,57.84774193548387,20:12:58,31,42,437.0,390.5,39.667580645161294,38.53213023277198,10,car
2020-03-06 20:12:59,245520,54.34181818181818,20:12:59,31,42,455.0,393.5,39.667580645161294,37.13960759313781,10,car
2020-03-06 20:13:00,245550,48.46702702702703,20:13:00,37,48,482.0,399.5,33.23500000000001,34.31681516026365,10,car
2020-03-06 20:13:01,245580,39.85066666666667,20:13:01,39,60,516.0,402.5,31.530641025641028,30.271819764539224,10,car
2020-03-06 20:13:02,245610,33.208888888888886,20:13:02,50,78,551.0,411.0,24.593900000000005,25.46655776351782,10,car
2020-03-06 20:13:03,245640,24.233513513513515,20:13:03,71,110,593.0,413.5,17.319647887323946,15.231431677247858,10,car
2020-03-06 20:13:04,245670,15.593739130434782,20:13:04,113,192,672.0,429.5,10.882256637168142,10.018033596494822,10,car
2020-03-06 20:13:05,245700,7.796869565217391,20:13:05,230,304,806.0,488.0,5.346500000000001,5.410850061721391,10,car
2020-03-06 20:05:35,232200,11.349873417721518,20:05:35,150,216,348.0,435.0,8.197966666666668,9.8813196059274,10,car
2020-03-06 20:05:36,232230,14.12031496062992,20:05:36,124,176,366.0,422.0,9.916895161290324,9.8813196059274,10,car
2020-03-06 20:05:37,232260,19.28258064516129,20:05:37,92,132,388.0,411.0,13.366250000000003,12.57051280236898,10,car
2020-03-06 20:05:38,232290,20.85209302325581,20:05:38,84,116,396.0,407.0,14.639226190476192,14.324898899963229,10,car
2020-03-06 20:05:39,232320,23.59578947368421,20:05:39,74,106,409.0,404.0,16.617500000000003,15.327392598072494,10,car
2020-03-06 20:05:40,232350,22.99076923076923,20:05:40,71,102,415.0,408.5,17.319647887323946,15.929596392905207,10,car
2020-03-06 20:05:41,232380,23.59578947368421,20:05:41,74,104,406.0,404.0,16.617500000000003,15.929596392905207,10,car
2020-03-06 20:05:42,232410,22.99076923076923,20:05:42,74,106,399.0,397.0,16.617500000000003,15.929596392905207,10,car
2020-03-06 20:05:43,232440,22.99076923076923,20:05:43,74,106,399.0,407.0,16.617500000000003,15.929596392905207,10,car
2020-03-06 20:05:44,232470,24.233513513513515,20:05:44,71,100,408.0,405.5,17.319647887323946,15.929596392905207,10,car
2020-03-06 20:05:45,232500,24.233513513513515,20:05:45,74,104,412.0,407.0,16.617500000000003,15.929596392905207,10,car
2020-03-06 20:05:46,232530,22.416,20:05:46,76,106,409.0,408.0,16.180197368421055,15.880054278914717,10,car
2020-03-06 20:05:47,232560,21.869268292682925,20:05:47,79,108,408.0,406.5,15.565759493670889,15.22620155549415,10,car
2020-03-06 20:05:48,232590,21.869268292682925,20:05:48,76,108,408.0,411.0,16.180197368421055,15.194943719339928,10,car
2020-03-06 20:05:49,232620,20.85209302325581,20:05:49,84,118,403.0,412.0,14.639226190476192,14.439588076951509,10,car
2020-03-06 20:05:50,232650,19.706373626373622,20:05:50,90,124,400.0,415.0,13.663277777777779,13.57091549434372,10,car
2020-03-06 20:05:51,232680,18.876631578947368,20:05:51,92,130,397.0,411.0,13.366250000000003,13.57091549434372,10,car
2020-03-06 20:05:52,232710,18.48742268041237,20:05:52,92,128,400.0,416.0,13.366250000000003,13.57091549434372,10,car
2020-03-06 20:05:53,232740,18.876631578947368,20:05:53,92,128,400.0,416.0,13.366250000000003,13.57091549434372,10,car
2020-03-06 20:05:54,232770,18.876631578947368,20:05:54,92,130,399.0,411.0,13.366250000000003,13.57091549434372,10,car
2020-03-06 20:05:55,232800,18.48742268041237,20:05:55,92,134,395.0,411.0,13.366250000000003,13.57091549434372,10,car
2020-03-06 20:05:56,232830,18.113939393939397,20:05:56,92,134,397.0,413.0,13.366250000000003,13.06539278742553,10,car
2020-03-06 20:05:57,232860,18.48742268041237,20:05:57,95,136,398.0,414.5,12.944157894736843,12.698946805011389,10,car
2020-03-06 20:05:58,232890,17.755247524752473,20:05:58,100,140,396.0,415.0,12.296950000000002,12.272243969558444,10,car
2020-03-06 20:05:59,232920,18.113939393939397,20:05:59,97,136,392.0,415.5,12.677268041237115,12.92482420228358,10,car
2020-03-06 20:06:00,232950,18.48742268041237,20:06:00,92,130,393.0,413.0,13.366250000000003,13.161212640125248,10,car
2020-03-06 20:06:01,232980,18.48742268041237,20:06:01,90,130,399.0,412.0,13.663277777777779,13.576249512414202,10,car
2020-03-06 20:06:02,233010,18.876631578947368,20:06:02,90,128,400.0,415.0,13.663277777777779,13.576249512414202,10,car
2020-03-06 20:06:03,233040,19.28258064516129,20:06:03,90,128,400.0,410.0,13.663277777777779,13.576249512414202,10,car
2020-03-06 20:06:04,233070,19.706373626373622,20:06:04,90,124,400.0,412.0,13.663277777777779,14.127551415145009,10,car
2020-03-06 20:06:05,233100,20.85209302325581,20:06:05,84,116,402.0,409.0,14.639226190476192,14.755663742528151,10,car
2020-03-06 20:06:06,233130,22.416,20:06:06,79,112,408.0,412.5,15.565759493670889,15.282350747127582,10,car
2020-03-06 20:06:07,233160,22.99076923076923,20:06:07,76,106,409.0,411.0,16.180197368421055,15.282350747127582,10,car
2020-03-06 20:06:08,233190,22.416,20:06:08,79,110,413.0,409.5,15.565759493670889,14.928376218445417,10,car
2020-03-06 20:06:09,233220,18.876631578947368,20:06:09,90,124,452.0,412.0,13.663277777777779,10.900729121325366,10,car
2020-03-06 20:06:10,233250,10.54870588235294,20:06:10,164,270,653.0,449.0,7.49814024390244,7.783489264250273,10,car
2020-03-06 20:06:11,233280,0.0,20:06:11,315,274,821.0,509.5,3.9037936507936513,3.3202352799661874,10,car
2020-03-06 20:48:55,310170,9.962666666666667,20:48:55,180,220,426.0,508.0,6.8316388888888895,8.714508808234012,12,car
2020-03-06 20:48:56,310200,10.934634146341462,20:48:56,161,204,430.0,495.5,7.637857142857144,8.714508808234012,12,car
2020-03-06 20:48:57,310230,13.689160305343512,20:48:57,129,162,441.0,479.5,9.532519379844963,9.659673051318189,12,car
2020-03-06 20:48:58,310260,19.92533333333333,20:48:58,92,118,457.0,458.0,13.366250000000003,12.312901430059684,12,car
2020-03-06 20:48:59,310290,25.618285714285715,20:48:59,68,90,471.0,446.0,18.083750000000002,19.81981101785447,12,car
2020-03-06 20:49:00,310320,30.91862068965517,20:49:00,55,72,478.0,439.5,22.35809090909091,22.829865016901767,12,car
2020-03-06 20:49:01,310350,35.8656,20:49:01,50,62,487.0,435.0,24.593900000000005,25.29483873856584,12,car
2020-03-06 20:49:02,310380,35.8656,20:49:02,47,58,497.0,443.5,26.16372340425532,25.29483873856584,12,car
2020-03-06 20:49:03,310410,41.70418604651163,20:49:03,45,54,497.0,432.5,27.326555555555558,27.04362483760779,12,car
2020-03-06 20:49:04,310440,41.70418604651163,20:49:04,45,56,498.0,434.5,27.326555555555558,28.11830680801693,12,car
2020-03-06 20:49:05,310470,41.70418604651163,20:49:05,39,50,499.0,431.5,31.530641025641028,28.92329121473367,12,car
2020-03-06 20:49:06,310500,45.98153846153846,20:49:06,37,50,503.0,428.5,33.23500000000001,29.437316714622785,12,car
2020-03-06 20:49:07,310530,43.73853658536585,20:49:07,39,50,501.0,424.5,31.530641025641028,29.53674007937652,12,car
2020-03-06 20:49:08,310560,41.70418604651163,20:49:08,39,52,502.0,431.5,31.530641025641028,28.93883913879107,12,car
2020-03-06 20:49:09,310590,41.70418604651163,20:49:09,45,54,507.0,434.5,27.326555555555558,27.686377879540828,12,car
2020-03-06 20:49:10,310620,39.85066666666667,20:49:10,45,54,505.0,432.5,27.326555555555558,28.03243438929328,12,car
2020-03-06 20:49:11,310650,41.70418604651163,20:49:11,39,54,501.0,434.5,31.530641025641028,28.477732411784626,12,car
2020-03-06 20:49:12,310680,41.70418604651163,20:49:12,45,52,504.0,437.5,27.326555555555558,28.943122541056,12,car
2020-03-06 20:49:13,310710,43.73853658536585,20:49:13,45,54,505.0,437.5,27.326555555555558,29.419734708785768,12,car
2020-03-06 20:49:14,310740,43.73853658536585,20:49:14,39,54,505.0,434.5,31.530641025641028,31.765895321959704,12,car
2020-03-06 20:49:15,310770,43.73853658536585,20:49:15,39,50,503.0,431.5,31.530641025641028,31.970192331819558,12,car
2020-03-06 20:49:16,310800,45.98153846153846,20:49:16,37,52,504.0,428.5,33.23500000000001,32.14835474309291,12,car
2020-03-06 20:49:17,310830,43.73853658536585,20:49:17,37,48,504.0,433.5,33.23500000000001,32.43947490374395,12,car
2020-03-06 20:49:18,310860,43.73853658536585,20:49:18,34,48,504.0,432.0,36.167500000000004,32.43947490374395,12,car
2020-03-06 20:49:19,310890,45.98153846153846,20:49:19,34,48,502.0,429.0,36.167500000000004,32.43947490374395,12,car
2020-03-06 20:49:20,310920,43.73853658536585,20:49:20,34,48,502.0,432.0,36.167500000000004,32.43947490374395,12,car
2020-03-06 20:49:21,310950,48.46702702702703,20:49:21,34,48,504.0,432.0,36.167500000000004,32.43947490374395,12,car
2020-03-06 20:49:22,310980,45.98153846153846,20:49:22,34,44,506.0,432.0,36.167500000000004,32.43947490374395,12,car
2020-03-06 20:49:23,311010,48.46702702702703,20:49:23,37,48,510.0,436.5,33.23500000000001,32.43947490374395,12,car
2020-03-06 20:49:24,311040,48.46702702702703,20:49:24,34,46,509.0,432.0,36.167500000000004,32.43947490374395,12,car
2020-03-06 20:49:25,311070,51.23657142857143,20:49:25,31,46,505.0,433.5,39.667580645161294,32.40046508248258,12,car
2020-03-06 20:49:26,311100,48.46702702702703,20:49:26,34,48,484.0,437.0,36.167500000000004,31.55793296704605,12,car
2020-03-06 20:49:27,311130,48.46702702702703,20:49:27,37,50,435.0,444.5,33.23500000000001,30.00967502970632,12,car
2020-03-06 20:49:28,311160,39.85066666666667,20:49:28,45,60,396.0,442.5,27.326555555555558,25.83579425961197,12,car
2020-03-06 20:49:29,311190,39.85066666666667,20:49:29,45,92,442.0,453.5,27.326555555555558,24.82630901566861,12,car
2020-03-06 20:49:30,311220,35.8656,20:49:30,45,124,604.0,445.5,27.326555555555558,24.709097105472697,12,car
2020-03-06 20:40:30,295020,13.689160305343512,20:40:30,135,164,432.0,479.5,9.108851851851853,9.201633594937256,12,car
2020-03-06 20:40:31,295050,19.92533333333333,20:40:31,90,112,458.0,463.0,13.663277777777779,16.523435984737343,12,car
2020-03-06 20:40:32,295080,28.923870967741934,20:40:32,60,78,483.0,442.0,20.49491666666667,22.68330786324065,12,car
2020-03-06 20:40:33,295110,39.85066666666667,20:40:33,45,56,500.0,434.5,27.326555555555558,30.271642362669468,12,car
2020-03-06 20:40:34,295140,51.23657142857143,20:40:34,31,42,513.0,425.5,39.667580645161294,45.04181697577986,12,car
2020-03-06 20:40:35,295170,66.41777777777777,20:40:35,23,38,515.0,429.5,53.46500000000001,50.49809463861231,12,car
2020-03-06 20:40:36,295200,77.9686956521739,20:40:36,23,30,517.0,418.5,53.46500000000001,54.88815646906155,12,car
2020-03-06 20:40:37,295230,85.39428571428572,20:40:37,21,26,515.0,420.5,58.55690476190477,58.21934248202915,12,car
2020-03-06 20:40:38,295260,94.38315789473684,20:40:38,18,24,514.0,421.0,68.3163888888889,60.46511732616398,12,car
2020-03-06 20:40:39,295290,85.39428571428572,20:40:39,18,24,514.0,419.0,68.3163888888889,61.4818748962622,12,car
2020-03-06 20:40:40,295320,94.38315789473684,20:40:40,15,24,512.0,425.5,81.97966666666667,61.82947305694245,12,car
2020-03-06 20:40:41,295350,94.38315789473684,20:40:41,15,24,516.0,417.5,81.97966666666667,61.89932528908211,12,car
2020-03-06 20:40:42,295380,94.38315789473684,20:40:42,18,22,515.0,421.0,68.3163888888889,61.89932528908211,12,car
2020-03-06 20:40:43,295410,94.38315789473684,20:40:43,18,24,518.0,424.0,68.3163888888889,61.89932528908211,12,car
2020-03-06 20:40:44,295440,94.38315789473684,20:40:44,18,26,521.0,427.0,68.3163888888889,61.89932528908211,12,car
2020-03-06 20:40:45,295470,94.38315789473684,20:40:45,18,24,518.0,424.0,68.3163888888889,61.89932528908211,12,car
2020-03-06 20:40:46,295500,85.39428571428572,20:40:46,15,24,518.0,419.5,81.97966666666667,61.23302469801748,12,car
2020-03-06 20:40:47,295530,85.39428571428572,20:40:47,21,30,517.0,425.5,58.55690476190477,58.03524922509652,12,car
2020-03-06 20:40:48,295560,77.9686956521739,20:40:48,23,32,516.0,421.5,53.46500000000001,52.32273363782448,12,car
2020-03-06 20:40:49,295590,71.7312,20:40:49,26,36,518.0,425.0,47.29596153846155,47.615641970600656,12,car
2020-03-06 20:40:50,295620,54.34181818181818,20:40:50,29,44,518.0,429.5,42.40327586206897,40.79869116217984,12,car
2020-03-06 20:40:51,295650,41.70418604651163,20:40:51,45,52,514.0,434.5,27.326555555555558,25.262288711347484,12,car
2020-03-06 20:40:52,295680,28.923870967741934,20:40:52,55,72,514.0,439.5,22.35809090909091,17.47330644687516,12,car
2020-03-06 20:40:53,295710,17.410485436893204,20:40:53,97,140,576.0,463.5,12.677268041237115,9.815408587396538,12,car
2020-03-06 20:33:23,282210,11.208,20:33:23,158,202,413.0,497.0,7.7828797468354445,9.52450329304385,12,car
2020-03-06 20:33:24,282240,11.208,20:33:24,158,200,412.0,497.0,7.7828797468354445,9.52450329304385,12,car
2020-03-06 20:33:25,282270,11.208,20:33:25,153,196,416.0,496.5,8.037222222222223,9.52450329304385,12,car
2020-03-06 20:33:26,282300,12.809142857142858,20:33:26,140,174,425.0,488.0,8.783535714285716,10.74172780826413,12,car
2020-03-06 20:33:27,282330,17.755247524752473,20:33:27,100,130,453.0,465.0,12.296950000000002,14.169807804869665,12,car
2020-03-06 20:33:28,282360,24.906666666666663,20:33:28,74,92,476.0,452.0,16.617500000000003,19.321502366965607,12,car
2020-03-06 20:33:29,282390,35.8656,20:33:29,52,64,488.0,438.0,23.647980769230774,26.045509672614585,12,car
2020-03-06 20:33:30,282420,45.98153846153846,20:33:30,34,46,501.0,432.0,36.167500000000004,34.241620756224535,12,car
2020-03-06 20:33:31,282450,66.41777777777777,20:33:31,26,40,516.0,425.0,47.29596153846155,43.37370736609687,12,car
2020-03-06 20:33:32,282480,77.9686956521739,20:33:32,23,32,520.0,421.5,53.46500000000001,52.85449916431297,12,car
2020-03-06 20:33:33,282510,77.9686956521739,20:33:33,21,28,518.0,420.5,58.55690476190477,60.86670401640194,12,car
2020-03-06 20:33:34,282540,85.39428571428572,20:33:34,18,20,520.0,416.0,68.3163888888889,67.1590143771196,12,car
2020-03-06 20:33:35,282570,85.39428571428572,20:33:35,18,22,517.0,419.0,68.3163888888889,72.07147811739256,12,car
2020-03-06 20:33:37,282630,119.552,20:33:37,15,18,521.0,419.5,81.97966666666667,75.54214777854014,12,car
2020-03-06 20:33:38,282660,105.4870588235294,20:33:38,18,22,525.0,416.0,68.3163888888889,75.54214777854014,12,car
2020-03-06 20:33:39,282690,105.4870588235294,20:33:39,15,20,526.0,417.5,81.97966666666667,77.38454333048377,12,car
2020-03-06 20:33:40,282720,119.552,20:33:40,15,18,527.0,412.5,81.97966666666667,77.68689695904192,12,car
2020-03-06 20:33:41,282750,105.4870588235294,20:33:41,18,20,526.0,421.0,68.3163888888889,76.8185658542077,12,car
2020-03-06 20:33:42,282780,105.4870588235294,20:33:42,13,18,521.0,418.5,94.5919230769231,76.8185658542077,12,car
2020-03-06 20:33:43,282810,105.4870588235294,20:33:43,15,22,515.0,419.5,81.97966666666667,75.02871878972346,12,car
2020-03-06 20:33:44,282840,85.39428571428572,20:33:44,18,26,517.0,424.0,68.3163888888889,64.13320143178571,12,car
2020-03-06 20:33:45,282870,85.39428571428572,20:33:45,21,28,518.0,422.5,58.55690476190477,59.3245967059707,12,car
2020-03-06 20:33:46,282900,85.39428571428572,20:33:46,23,32,518.0,423.5,53.46500000000001,54.0052690555168,12,car
2020-03-06 20:33:47,282930,66.41777777777777,20:33:47,23,34,515.0,431.5,53.46500000000001,48.13798069227464,12,car
2020-03-06 20:33:48,282960,57.84774193548387,20:33:48,29,42,513.0,432.5,42.40327586206897,42.1038621015817,12,car
2020-03-06 20:33:49,282990,48.46702702702703,20:33:49,34,46,511.0,432.0,36.167500000000004,35.91327742138857,12,car
2020-03-06 20:33:50,283020,38.98434782608695,20:33:50,45,58,507.0,442.5,27.326555555555558,29.85614928354222,12,car
2020-03-06 20:33:51,283050,28.923870967741934,20:33:51,58,76,506.0,441.0,21.201637931034487,18.414545048004022,12,car
2020-03-06 20:33:52,283080,20.85209302325581,20:33:52,90,110,521.0,460.0,13.663277777777779,13.085053478245817,12,car
2020-03-06 20:33:53,283110,11.797894736842103,20:33:53,153,224,660.0,491.5,8.037222222222223,8.099448236403955,12,car
2020-03-06 20:33:54,283140,6.641777777777778,20:33:54,280,210,853.0,534.0,4.391767857142858,8.099448236403955,12,car
2020-03-06 20:28:35,273570,13.283555555555555,20:28:35,135,166,467.0,487.5,9.108851851851853,10.421893492263424,12,car
2020-03-06 20:28:36,273600,13.483308270676693,20:28:36,124,164,470.0,482.0,9.916895161290324,10.421893492263424,12,car
2020-03-06 20:28:37,273630,15.327179487179489,20:28:37,121,150,475.0,475.5,10.162768595041324,10.786270612844072,12,car
2020-03-06 20:28:38,273660,19.706373626373622,20:28:38,90,114,487.0,457.0,13.663277777777779,12.429424672029684,12,car
2020-03-06 20:28:39,273690,27.17090909090909,20:28:39,66,82,499.0,443.0,18.631742424242425,21.82918349120872,12,car
2020-03-06 20:28:40,273720,38.98434782608695,20:28:40,45,56,504.0,434.5,27.326555555555558,29.378581202262897,12,car
2020-03-06 20:28:41,273750,54.34181818181818,20:28:41,31,44,508.0,427.5,39.667580645161294,38.17670075166621,12,car
2020-03-06 20:28:42,273780,61.83724137931034,20:28:42,26,40,518.0,428.0,47.29596153846155,46.29547940308839,12,car
2020-03-06 20:28:43,273810,77.9686956521739,20:28:43,23,30,515.0,421.5,53.46500000000001,58.66064288033841,12,car
2020-03-06 20:28:44,273840,85.39428571428572,20:28:44,18,24,516.0,419.0,68.3163888888889,67.20186839245308,12,car
2020-03-06 20:28:45,273870,94.38315789473684,20:28:45,15,24,516.0,417.5,81.97966666666667,70.39123784112218,12,car
2020-03-06 20:28:46,273900,85.39428571428572,20:28:46,18,20,512.0,419.0,68.3163888888889,70.39123784112218,12,car
2020-03-06 20:28:47,273930,94.38315789473684,20:28:47,15,22,515.0,425.5,81.97966666666667,73.04258441298289,12,car
2020-03-06 20:28:48,273960,94.38315789473684,20:28:48,15,16,514.0,417.5,81.97966666666667,74.33240721129822,12,car
2020-03-06 20:28:49,273990,105.4870588235294,20:28:49,13,20,518.0,424.5,94.5919230769231,74.33240721129822,12,car
2020-03-06 20:28:50,274020,119.552,20:28:50,15,20,516.0,419.5,81.97966666666667,74.33240721129822,12,car
2020-03-06 20:28:51,274050,105.4870588235294,20:28:51,15,20,518.0,425.5,81.97966666666667,74.0280786283333,12,car
2020-03-06 20:28:52,274080,105.4870588235294,20:28:52,15,20,520.0,422.5,81.97966666666667,72.25504070677987,12,car
2020-03-06 20:28:53,274110,105.4870588235294,20:28:53,18,20,522.0,419.0,68.3163888888889,69.29599122235285,12,car
2020-03-06 20:28:54,274140,94.38315789473684,20:28:54,18,24,522.0,427.0,68.3163888888889,69.29599122235285,12,car
2020-03-06 20:28:55,274170,85.39428571428572,20:28:55,18,24,522.0,421.0,68.3163888888889,65.52433248852039,12,car
2020-03-06 20:28:56,274200,85.39428571428572,20:28:56,21,30,519.0,425.5,58.55690476190477,56.099514001162646,12,car
2020-03-06 20:28:57,274230,77.9686956521739,20:28:57,23,28,526.0,423.5,53.46500000000001,51.119589414101874,12,car
2020-03-06 20:28:58,274260,66.41777777777777,20:28:58,29,38,549.0,424.5,42.40327586206897,45.65150516902375,12,car
2020-03-06 20:28:59,274290,57.84774193548387,20:28:59,31,46,577.0,430.5,39.667580645161294,39.820212258857566,12,car
2020-03-06 20:29:00,274320,43.73853658536585,20:29:00,39,56,602.0,434.5,31.530641025641028,33.54332155515466,12,car
2020-03-06 20:29:01,274350,34.48615384615385,20:29:01,52,74,633.0,436.0,23.647980769230774,21.064590981239785,12,car
2020-03-06 20:29:02,274380,23.59578947368421,20:29:02,74,118,687.0,455.0,16.617500000000003,14.765525301706608,12,car
2020-03-06 20:29:03,274410,13.901395348837209,20:29:03,129,228,796.0,474.5,9.532519379844963,8.687518758099175,12,car
2020-03-06 20:29:04,274440,8.580287081339712,20:29:04,217,122,897.0,518.5,5.666797235023043,8.687518758099175,12,car
2020-03-06 20:18:20,255120,15.869734513274336,20:18:20,108,138,487.0,472.0,11.386064814814816,12.304926736214613,12,car
2020-03-06 20:18:21,255150,19.92533333333333,20:18:21,90,112,494.0,457.0,13.663277777777779,14.722773999964335,12,car
2020-03-06 20:18:22,255180,26.371764705882352,20:18:22,71,86,503.0,447.5,17.319647887323946,18.83187358061395,12,car
2020-03-06 20:18:23,255210,34.48615384615385,20:18:23,52,62,505.0,438.0,23.647980769230774,24.503323157852964,12,car
2020-03-06 20:18:24,255240,45.98153846153846,20:18:24,37,50,505.0,436.5,33.23500000000001,31.512125707133677,12,car
2020-03-06 20:18:25,255270,57.84774193548387,20:18:25,29,40,506.0,429.5,42.40327586206897,39.49679260773578,12,car
